index,axis-0,axis-1,axis-2
399.0,32.0,3193.906807215789,265.3143550980021
400.0,32.0,3353.201590870141,26.372179616474114
401.0,32.0,3719.5795932751507,944.9720986899044
402.0,32.0,3671.791158178845,1029.9293166388923
403.0,32.0,3618.6928969607275,1295.4206227294787
404.0,33.0,1277.0595772417523,445.84844323960124
405.0,33.0,2901.8663705161434,2421.1037605535666
406.0,33.0,2838.1484570544026,2378.6251515790727
407.0,33.0,2785.050195836285,2309.597411995521
408.0,33.0,2370.8837583349696,2176.851758950227
409.0,33.0,2609.8259338164976,1380.3778406784666
410.0,33.0,2317.785497116852,610.4530530157649
411.0,33.0,2657.6143689128035,583.9039224067062
412.0,33.0,2641.684890547368,753.8183583046819
413.0,33.0,2726.642108496356,780.3674889137405
414.0,33.0,2774.4305435926617,769.7478366701171
415.0,33.0,2885.936892150708,631.6923575030119
416.0,33.0,2917.7958488815784,573.2842701630827
417.0,33.0,3008.062892952378,621.0727052593884
418.0,34.0,639.8804426243438,3498.998463281349
419.0,34.0,305.3613969502045,2251.1893246555915
420.0,34.0,501.8249634572387,2368.0054993354497
421.0,34.0,985.0191405421066,2516.6806307461784
422.0,34.0,1234.5809682672584,2803.411241324012
423.0,34.0,1335.4676645816814,2819.3407196894473
424.0,34.0,2285.9265403859818,1566.2217549418774
425.0,34.0,2487.699933014828,1635.2494945254302
426.0,34.0,2785.050195836285,1677.7281034999237
427.0,34.0,2870.007413785273,1752.065669205288
428.0,34.0,2774.4305435926617,2229.9500201683445
429.0,34.0,2986.8235884651313,2155.61245446298
430.0,34.0,3305.413155773835,2160.9222805847917
431.0,34.0,3687.7206365442803,1815.783582667029
432.0,34.0,4027.549508340231,1688.3477557435472
433.0,36.0,2285.9265403859818,785.6773150355523
434.0,36.0,2413.3623673094635,929.0426203244692
435.0,36.0,2763.8108913490382,1045.8587950043275
436.0,36.0,2360.264106091346,2750.3129801058944
437.0,36.0,2121.321930609818,2952.0863727347405
438.0,36.0,1919.5485379809722,3127.3106347545277
439.0,36.0,2307.1658448732287,3270.6759400434444
440.0,37.0,1186.7925331709528,1693.6575818653591
441.0,37.0,857.583313618625,1826.4032349106524
442.0,37.0,1882.37975512829,3196.3383743380805
443.0,37.0,1452.2838392615395,3238.8169833125744
444.0,37.0,2216.8988008024294,3345.013505748809
445.0,37.0,1988.576277564525,3445.900202063232
446.0,37.0,2800.97967420172,3982.192640366217
447.0,37.0,2997.4432407087543,3711.3915081538184
448.0,37.0,3087.710284779554,3493.688637159538
449.0,37.0,2726.642108496356,1932.5997573468871
450.0,37.0,2487.699933014828,1868.8818438851463
451.0,37.0,2551.4178464765687,2527.300282989802
452.0,37.0,2960.2744578560723,1279.4911443640435
453.0,37.0,3167.35767660673,929.0426203244692
454.0,37.0,3374.440895357388,663.5513142338823
455.0,37.0,3491.2570700372457,615.7628791375766
456.0,37.0,3470.0177655499992,716.6495754519997
457.0,37.0,3411.60967821007,828.1559240100462
458.0,37.0,2779.740369714473,2585.7083703297308
459.0,38.0,3034.6120235614367,748.5085321828701
460.0,38.0,3257.6247206775297,785.6773150355523
461.0,38.0,3416.919504331882,658.2414881120706
462.0,38.0,3475.3275916718108,679.4807925993175
463.0,38.0,3528.425852889928,711.3397493301879
464.0,38.0,3491.2570700372457,769.7478366701171
465.0,38.0,1377.9462735561754,2670.6655882787186
466.0,39.0,1946.0976685900312,998.0703599080216
467.0,39.0,1701.8456669866912,950.2819248117162
468.0,39.0,2477.0802807712043,1475.954710871078
469.0,39.0,2721.3322823745443,1783.9246259361585
470.0,39.0,772.6260956696373,1449.4055802620192
471.0,39.0,677.049225477026,1300.7304488512905
472.0,39.0,464.65618060455654,2628.1869793042247
473.0,39.0,528.3740940662974,2691.9048927659655
474.0,39.0,666.4295732334025,2776.8621107149534
475.0,39.0,645.1902687461555,2920.22741600387
476.0,39.0,523.0642679444857,3095.4516780236577
477.0,39.0,427.48739775187437,3228.1973310689505
478.0,39.0,677.049225477026,3801.6585522246182
479.0,40.0,958.4700099330481,159.11783266176735
480.0,40.0,1388.5659257997988,897.1836635935988
481.0,40.0,1303.608707850811,913.113141959034
482.0,40.0,889.4422703494954,1061.7882733697625
483.0,40.0,714.2180083297081,1683.0379296217357
484.0,40.0,2907.176196637955,1927.2899312250756
485.0,40.0,2758.5010652272263,2283.048281386462
486.0,40.0,2816.9091525671556,2516.6806307461784
487.0,40.0,2705.402804009109,2548.539587477049
488.0,40.0,2790.3600219580967,2644.1164576696597
489.0,40.0,2737.2617607399793,2697.214718887777
490.0,40.0,3427.5391565755053,753.8183583046819
491.0,40.0,1797.4225371793025,3668.9128991793245
492.0,41.0,1643.437579646762,854.7050546191049
493.0,41.0,1701.8456669866912,748.5085321828701
494.0,41.0,1823.9716677883612,976.8310554207746
495.0,41.0,1977.9566253209016,1205.1535786586792
496.0,41.0,1983.266451442713,1274.181318242232
497.0,41.0,2052.2941910262657,1237.0125353895496
498.0,41.0,2514.2490636238867,982.1408815425866
499.0,41.0,2843.458283176214,2946.776546612929
500.0,41.0,2901.8663705161434,2999.8748078310464
501.0,41.0,2779.740369714473,3185.7187220944566
502.0,41.0,2854.0779354198376,3419.351071454173
503.0,41.0,1569.1000139413977,2468.8921956498725
504.0,41.0,1664.676884134009,2628.1869793042247
505.0,41.0,1292.9890556071875,2192.781237315662
506.0,42.0,2997.4432407087547,1088.3374039788214
507.0,42.0,3029.3021974396247,944.9720986899044
508.0,42.0,2737.2617607399793,1306.0402749731024
509.0,42.0,2461.1508024057694,1136.1258390751268
510.0,42.0,2668.234021156427,1921.9801051032637
511.0,43.0,2068.2236693917007,1183.9142741714327
512.0,43.0,1744.324275961185,1985.6980185650045
513.0,43.0,1823.9716677883612,2352.0760209700143
514.0,43.0,3501.876722280869,1651.1789728908652
515.0,44.0,2254.0675836551113,42.30165798190933
516.0,44.0,2280.6167142641702,260.0045289761904
517.0,44.0,2285.9265403859818,355.5813991688017
518.0,44.0,2211.5889746806174,413.9894865087308
519.0,44.0,2450.531150162146,626.3825313812001
520.0,44.0,2461.1508024057694,291.8634857070608
521.0,44.0,1919.5485379809722,1205.1535786586792
522.0,44.0,2413.3623673094635,1571.5315810636894
523.0,44.0,2508.939237502075,1539.672624332819
524.0,44.0,1930.1681902245957,1746.7558430834765
525.0,44.0,2753.1912391054148,2012.2471491740635
526.0,44.0,2588.5866293292506,2389.2448038226967
527.0,44.0,2445.221324040334,2431.7234127971906
528.0,44.0,2179.730017949747,2362.6956732136377
529.0,44.0,2158.4907134625,2415.793934431755
530.0,44.0,2046.984364904454,2553.8494135988603
531.0,44.0,1739.0144498393734,2399.86445606632
532.0,44.0,1765.563580448432,2559.159239720672
533.0,44.0,1834.5913200319847,2644.1164576696597
534.0,45.0,1983.266451442713,637.0021836248236
535.0,45.0,1977.9566253209016,769.7478366701171
536.0,45.0,1526.6214049669038,1778.614799814347
537.0,45.0,2041.6745387826425,2150.302628341168
538.0,45.0,1362.0167951907401,1598.0807116727478
539.0,45.0,900.0619225931189,1863.5720177633348
540.0,45.0,857.583313618625,1932.5997573468871
541.0,45.0,783.2457479132607,1921.9801051032637
542.0,46.0,1048.7370540038476,2272.4286291428384
543.0,46.0,767.3162695478255,2532.6101091116134
544.0,46.0,2057.604017148077,1359.1385361912198
545.0,46.0,2254.0675836551113,1290.110796607667
546.0,47.0,374.38913653375704,1284.8009704858555
547.0,47.0,416.867745508251,1316.6599272167255
548.0,47.0,608.0214858934735,998.0703599080216
549.0,47.0,708.9081822078965,971.5212292989629
550.0,47.0,799.175226278696,929.042620324469
551.0,47.0,1563.7901878195858,711.3397493301877
552.0,47.0,3066.4709802923076,790.9871411573638
553.0,47.0,2816.9091525671556,1029.929316638892
554.0,47.0,2917.795848881579,1061.7882733697625
555.0,47.0,2827.528804810779,1109.5767084660679
